measurementTime,year,fl,measurementTime_2,date,month,hour,group,gf,gf1,date_corr,sd_all,mean_all,sd_mean_all,cv,cv100,fl_med_day,fl_med_3
6/14/2024 5:00,2024,2.8,2024-06-14T05:00:00Z,2024-06-14,6,5,2,-0.45454545454545453,-0.45454545454545453,2024-06-13,3.2314676317650393,5.083154574132492,-0.7065379679775486,63.57209061100669,127.14418122201339,2.49,3.08
6/14/2024 6:00,2024,1.4,2024-06-14T06:00:00Z,2024-06-14,6,6,2,0.22499999999999998,0.22499999999999998,2024-06-13,3.2314676317650393,5.083154574132492,-1.1397776471369883,63.57209061100669,127.14418122201339,2.49,2.8
6/14/2024 20:00,2024,4.12,2024-06-14T20:00:00Z,2024-06-14,6,20,2,-0.7692307692307693,-0.7692307692307693,2024-06-14,3.2314676317650393,5.083154574132492,-0.298054841912934,63.57209061100669,127.14418122201339,2.8600000000000003,NA
6/14/2024 21:00,2024,1.62,2024-06-14T21:00:00Z,2024-06-14,6,21,2,0.07766990291262132,0.07766990291262132,2024-06-14,3.2314676317650393,5.083154574132492,-1.0716971261262191,63.57209061100669,127.14418122201339,2.8600000000000003,NA
6/14/2024 22:00,2024,1.94,2024-06-14T22:00:00Z,2024-06-14,6,22,2,3.401234567901234,3.401234567901234,2024-06-14,3.2314676317650393,5.083154574132492,-0.9726709137469187,63.57209061100669,127.14418122201339,2.8600000000000003,1.94
6/14/2024 23:00,2024,7.45,2024-06-14T23:00:00Z,2024-06-14,6,23,2,7.989690721649485,0.35567010309278374,2024-06-14,3.2314676317650393,5.083154574132492,0.7324366806591618,63.57209061100669,127.14418122201339,2.8600000000000003,1.94
6/15/2024 1:00,2024,8.14,2024-06-15T01:00:00Z,2024-06-15,6,1,2,-0.02527233115468414,-0.07785234899328872,2024-06-14,3.2314676317650393,5.083154574132492,0.9459619511020286,63.57209061100669,127.14418122201339,2.8600000000000003,7.45
6/15/2024 2:00,2024,7.56,2024-06-15T02:00:00Z,2024-06-15,6,2,2,-0.5073710073710073,-0.5073710073710073,2024-06-14,3.2314676317650393,5.083154574132492,0.7664769411645462,63.57209061100669,127.14418122201339,2.8600000000000003,7.56
6/15/2024 3:00,2024,3.43,2024-06-15T03:00:00Z,2024-06-15,6,3,2,-0.19841269841269846,-0.19841269841269846,2024-06-14,3.2314676317650393,5.083154574132492,-0.5115801123558007,63.57209061100669,127.14418122201339,2.8600000000000003,7.56
6/15/2024 4:00,2024,1.93,2024-06-15T04:00:00Z,2024-06-15,6,4,2,0.017492711370262405,0.017492711370262405,2024-06-14,3.2314676317650393,5.083154574132492,-0.975765482883772,63.57209061100669,127.14418122201339,2.8600000000000003,3.43
6/15/2024 5:00,2024,1.99,2024-06-15T05:00:00Z,2024-06-15,6,5,2,0.15544041450777205,0.15544041450777205,2024-06-14,3.2314676317650393,5.083154574132492,-0.957198068062653,63.57209061100669,127.14418122201339,2.8600000000000003,1.99
6/15/2024 6:00,2024,2.29,2024-06-15T06:00:00Z,2024-06-15,6,6,2,-0.3517587939698492,-0.3517587939698492,2024-06-14,3.2314676317650393,5.083154574132492,-0.8643609939570588,63.57209061100669,127.14418122201339,2.8600000000000003,1.99
6/15/2024 20:00,2024,1.64,2024-06-15T20:00:00Z,2024-06-15,6,20,2,-0.14457831325301204,-0.14457831325301204,2024-06-15,3.2314676317650393,5.083154574132492,-1.065507987852513,63.57209061100669,127.14418122201339,1.6,NA
6/15/2024 21:00,2024,1.4,2024-06-15T21:00:00Z,2024-06-15,6,21,2,1.1829268292682926,1.1829268292682926,2024-06-15,3.2314676317650393,5.083154574132492,-1.1397776471369883,63.57209061100669,127.14418122201339,1.6,NA
6/15/2024 22:00,2024,3.34,2024-06-15T22:00:00Z,2024-06-15,6,22,2,-0.7857142857142855,-0.7857142857142855,2024-06-15,3.2314676317650393,5.083154574132492,-0.5394312345874791,63.57209061100669,127.14418122201339,1.6,1.64
6/15/2024 23:00,2024,2.24,2024-06-15T23:00:00Z,2024-06-15,6,23,2,-0.20359281437125754,-0.20359281437125754,2024-06-15,3.2314676317650393,5.083154574132492,-0.8798338396413244,63.57209061100669,127.14418122201339,1.6,2.24
6/16/2024 0:00,2024,1.56,2024-06-16T00:00:00Z,2024-06-16,6,0,2,4.919642857142857,2.924107142857142,2024-06-15,3.2314676317650393,5.083154574132492,-1.090264540947338,63.57209061100669,127.14418122201339,1.6,2.24
6/16/2024 2:00,2024,8.11,2024-06-16T02:00:00Z,2024-06-16,6,2,2,-0.27186009538950706,-2.1923076923076916,2024-06-15,3.2314676317650393,5.083154574132492,0.9366782436914689,63.57209061100669,127.14418122201339,1.6,2.24
6/16/2024 3:00,2024,4.69,2024-06-16T03:00:00Z,2024-06-16,6,3,2,-0.4500616522811345,-0.4500616522811345,2024-06-15,3.2314676317650393,5.083154574132492,-0.12166440111230492,63.57209061100669,127.14418122201339,1.6,4.69
6/16/2024 4:00,2024,1.04,2024-06-16T04:00:00Z,2024-06-16,6,4,2,0.01066098081023455,0.01066098081023455,2024-06-15,3.2314676317650393,5.083154574132492,-1.2511821360637014,63.57209061100669,127.14418122201339,1.6,4.69
6/16/2024 5:00,2024,1.09,2024-06-16T05:00:00Z,2024-06-16,6,5,2,-0.2692307692307693,-0.2692307692307693,2024-06-15,3.2314676317650393,5.083154574132492,-1.2357092903794358,63.57209061100669,127.14418122201339,1.6,1.09
6/16/2024 6:00,2024,0.81,2024-06-16T06:00:00Z,2024-06-16,6,6,2,-0.09174311926605512,-0.09174311926605512,2024-06-15,3.2314676317650393,5.083154574132492,-1.3223572262113237,63.57209061100669,127.14418122201339,1.6,1.04
6/16/2024 20:00,2024,1.2,2024-06-16T20:00:00Z,2024-06-16,6,20,2,0.8253968253968255,0.8253968253968255,2024-06-16,3.2314676317650393,5.083154574132492,-1.201669029874051,63.57209061100669,127.14418122201339,2.16,NA
6/16/2024 21:00,2024,1.72,2024-06-16T21:00:00Z,2024-06-16,6,21,2,0.05833333333333339,0.05833333333333339,2024-06-16,3.2314676317650393,5.083154574132492,-1.0407514347576878,63.57209061100669,127.14418122201339,2.16,NA
6/16/2024 22:00,2024,1.79,2024-06-16T22:00:00Z,2024-06-16,6,22,2,0.1860465116279069,0.1860465116279069,2024-06-16,3.2314676317650393,5.083154574132492,-1.019089450799716,63.57209061100669,127.14418122201339,2.16,1.72
6/16/2024 23:00,2024,2.11,2024-06-16T23:00:00Z,2024-06-16,6,23,2,0.653631284916201,0.653631284916201,2024-06-16,3.2314676317650393,5.083154574132492,-0.9200632384204154,63.57209061100669,127.14418122201339,2.16,1.79
6/17/2024 0:00,2024,3.28,2024-06-17T00:00:00Z,2024-06-17,6,0,2,-0.46445497630331756,-0.46445497630331756,2024-06-16,3.2314676317650393,5.083154574132492,-0.5579986494085979,63.57209061100669,127.14418122201339,2.16,2.11
6/17/2024 1:00,2024,2.3,2024-06-17T01:00:00Z,2024-06-17,6,1,2,0.17073170731707318,0.17073170731707318,2024-06-16,3.2314676317650393,5.083154574132492,-0.8612664248202057,63.57209061100669,127.14418122201339,2.16,2.3
6/17/2024 2:00,2024,2.86,2024-06-17T02:00:00Z,2024-06-17,6,2,2,-0.10434782608695643,-0.10434782608695643,2024-06-16,3.2314676317650393,5.083154574132492,-0.6879705531564299,63.57209061100669,127.14418122201339,2.16,2.86
6/17/2024 3:00,2024,2.62,2024-06-17T03:00:00Z,2024-06-17,6,3,2,-0.034965034965034995,-0.034965034965034995,2024-06-16,3.2314676317650393,5.083154574132492,-0.7622402124409051,63.57209061100669,127.14418122201339,2.16,2.62
6/17/2024 4:00,2024,2.52,2024-06-17T04:00:00Z,2024-06-17,6,4,2,-0.1374045801526717,-0.1374045801526717,2024-06-16,3.2314676317650393,5.083154574132492,-0.7931859038094365,63.57209061100669,127.14418122201339,2.16,2.62
6/17/2024 5:00,2024,2.16,2024-06-17T05:00:00Z,2024-06-17,6,5,2,-0.019841269841269948,-0.019841269841269948,2024-06-16,3.2314676317650393,5.083154574132492,-0.9045903927361496,63.57209061100669,127.14418122201339,2.16,2.52
6/17/2024 6:00,2024,2.11,2024-06-17T06:00:00Z,2024-06-17,6,6,2,0.37037037037037046,0.37037037037037046,2024-06-16,3.2314676317650393,5.083154574132492,-0.9200632384204154,63.57209061100669,127.14418122201339,2.16,2.16
6/17/2024 20:00,2024,1.86,2024-06-17T20:00:00Z,2024-06-17,6,20,2,0.03255813953488365,0.03255813953488365,2024-06-17,3.2314676317650393,5.083154574132492,-0.9974274668417438,63.57209061100669,127.14418122201339,2.49,NA
6/17/2024 21:00,2024,1.93,2024-06-17T21:00:00Z,2024-06-17,6,21,2,0.05913978494623661,0.05913978494623661,2024-06-17,3.2314676317650393,5.083154574132492,-0.975765482883772,63.57209061100669,127.14418122201339,2.49,NA
