measurementTime,year,fl,measurementTime_2,date,month,hour,group,gf,gf1,date_corr,sd_all,mean_all,sd_mean_all,cv,cv100,fl_med_day,fl_med_3
1/3/2021 0:00,2021,0.861,2021-01-03T00:00:00Z,2021-01-03,1,0,1,-0.03439803439803443,-0.03439803439803443,2021-01-02,0.20940905518460814,0.9156228373702422,-0.2608427669094276,22.87066755412647,45.74133510825294,0.833,0.815
1/3/2021 1:00,2021,0.833,2021-01-03T01:00:00Z,2021-01-03,1,1,1,-0.06271777003484313,-0.06271777003484313,2021-01-02,0.20940905518460814,0.9156228373702422,-0.39455236210967404,22.87066755412647,45.74133510825294,0.833,0.833
1/3/2021 2:00,2021,0.779,2021-01-03T02:00:00Z,2021-01-03,1,2,1,0.06722689075630245,0.06722689075630245,2021-01-02,0.20940905518460814,0.9156228373702422,-0.6524208671387203,22.87066755412647,45.74133510825294,0.833,0.833
1/3/2021 3:00,2021,0.835,2021-01-03T03:00:00Z,2021-01-03,1,3,1,0.007702182284980751,0.007702182284980751,2021-01-02,0.20940905518460814,0.9156228373702422,-0.3850016767382279,22.87066755412647,45.74133510825294,0.833,0.833
1/3/2021 4:00,2021,0.841,2021-01-03T04:00:00Z,2021-01-03,1,4,1,-0.0407185628742514,-0.0407185628742514,2021-01-02,0.20940905518460814,0.9156228373702422,-0.35634962062388936,22.87066755412647,45.74133510825294,0.833,0.835
1/3/2021 5:00,2021,0.807,2021-01-03T05:00:00Z,2021-01-03,1,5,1,0.00951248513674185,0.00951248513674185,2021-01-02,0.20940905518460814,0.9156228373702422,-0.5187112719384738,22.87066755412647,45.74133510825294,0.833,0.835
1/3/2021 6:00,2021,0.815,2021-01-03T06:00:00Z,2021-01-03,1,6,1,-0.021065675340768156,-0.021065675340768156,2021-01-02,0.20940905518460814,0.9156228373702422,-0.48050853045268965,22.87066755412647,45.74133510825294,0.833,0.815
1/3/2021 20:00,2021,0.673,2021-01-03T20:00:00Z,2021-01-03,1,20,1,0.0030627871362940303,0.0030627871362940303,2021-01-03,0.20940905518460814,0.9156228373702422,-1.158607191825367,22.87066755412647,45.74133510825294,0.667,NA
1/3/2021 21:00,2021,0.675,2021-01-03T21:00:00Z,2021-01-03,1,21,1,-0.0297176820208024,-0.0297176820208024,2021-01-03,0.20940905518460814,0.9156228373702422,-1.1490565064539209,22.87066755412647,45.74133510825294,0.667,NA
1/3/2021 22:00,2021,0.655,2021-01-03T22:00:00Z,2021-01-03,1,22,1,0.0029629629629629654,0.0029629629629629654,2021-01-03,0.20940905518460814,0.9156228373702422,-1.2445633601683825,22.87066755412647,45.74133510825294,0.667,0.673
1/3/2021 23:00,2021,0.657,2021-01-03T23:00:00Z,2021-01-03,1,23,1,-0.015267175572519097,-0.015267175572519097,2021-01-03,0.20940905518460814,0.9156228373702422,-1.2350126747969363,22.87066755412647,45.74133510825294,0.667,0.657
1/4/2021 0:00,2021,0.647,2021-01-04T00:00:00Z,2021-01-04,1,0,1,0.039573820395738236,0.039573820395738236,2021-01-03,0.20940905518460814,0.9156228373702422,-1.2827661016541672,22.87066755412647,45.74133510825294,0.667,0.655
1/4/2021 1:00,2021,0.673,2021-01-04T01:00:00Z,2021-01-04,1,1,1,-0.01700154559505411,-0.01700154559505411,2021-01-03,0.20940905518460814,0.9156228373702422,-1.158607191825367,22.87066755412647,45.74133510825294,0.667,0.657
1/4/2021 2:00,2021,0.662,2021-01-04T02:00:00Z,2021-01-04,1,2,1,0.046062407132243556,0.046062407132243556,2021-01-03,0.20940905518460814,0.9156228373702422,-1.211135961368321,22.87066755412647,45.74133510825294,0.667,0.662
1/4/2021 3:00,2021,0.693,2021-01-04T03:00:00Z,2021-01-04,1,3,1,-0.0634441087613292,-0.0634441087613292,2021-01-03,0.20940905518460814,0.9156228373702422,-1.0631003381109059,22.87066755412647,45.74133510825294,0.667,0.673
1/4/2021 4:00,2021,0.651,2021-01-04T04:00:00Z,2021-01-04,1,4,1,0.02308802308802311,0.02308802308802311,2021-01-03,0.20940905518460814,0.9156228373702422,-1.263664730911275,22.87066755412647,45.74133510825294,0.667,0.662
1/4/2021 5:00,2021,0.667,2021-01-04T05:00:00Z,2021-01-04,1,5,1,0.03225806451612889,0.03225806451612889,2021-01-03,0.20940905518460814,0.9156228373702422,-1.1872592479397055,22.87066755412647,45.74133510825294,0.667,0.667
1/4/2021 6:00,2021,0.688,2021-01-04T06:00:00Z,2021-01-04,1,6,1,0.00599700149925038,0.00599700149925038,2021-01-03,0.20940905518460814,0.9156228373702422,-1.0869770515395212,22.87066755412647,45.74133510825294,0.667,0.667
1/4/2021 20:00,2021,0.688,2021-01-04T20:00:00Z,2021-01-04,1,20,1,-0.15014164305949007,-0.15014164305949007,2021-01-04,0.20940905518460814,0.9156228373702422,-1.0869770515395212,22.87066755412647,45.74133510825294,0.663,NA
1/4/2021 21:00,2021,0.582,2021-01-04T21:00:00Z,2021-01-04,1,21,1,0.10319767441860475,0.10319767441860475,2021-01-04,0.20940905518460814,0.9156228373702422,-1.5931633762261679,22.87066755412647,45.74133510825294,0.663,NA
1/4/2021 22:00,2021,0.653,2021-01-04T22:00:00Z,2021-01-04,1,22,1,0.032646048109965665,0.032646048109965665,2021-01-04,0.20940905518460814,0.9156228373702422,-1.2541140455398287,22.87066755412647,45.74133510825294,0.663,0.653
1/4/2021 23:00,2021,0.672,2021-01-04T23:00:00Z,2021-01-04,1,23,1,-0.013782542113323136,-0.013782542113323136,2021-01-04,0.20940905518460814,0.9156228373702422,-1.16338253451109,22.87066755412647,45.74133510825294,0.663,0.653
1/5/2021 0:00,2021,0.663,2021-01-05T00:00:00Z,2021-01-05,1,0,1,0.013392857142857154,0.013392857142857154,2021-01-04,0.20940905518460814,0.9156228373702422,-1.206360618682598,22.87066755412647,45.74133510825294,0.663,0.663
1/5/2021 1:00,2021,0.672,2021-01-05T01:00:00Z,2021-01-05,1,1,1,0.03167420814479624,0.03167420814479624,2021-01-04,0.20940905518460814,0.9156228373702422,-1.16338253451109,22.87066755412647,45.74133510825294,0.663,0.672
1/5/2021 2:00,2021,0.693,2021-01-05T02:00:00Z,2021-01-05,1,2,1,-0.05952380952380941,-0.05952380952380941,2021-01-04,0.20940905518460814,0.9156228373702422,-1.0631003381109059,22.87066755412647,45.74133510825294,0.663,0.672
1/5/2021 3:00,2021,0.653,2021-01-05T03:00:00Z,2021-01-05,1,3,1,0.03463203463203467,0.03463203463203467,2021-01-04,0.20940905518460814,0.9156228373702422,-1.2541140455398287,22.87066755412647,45.74133510825294,0.663,0.672
1/5/2021 4:00,2021,0.677,2021-01-05T04:00:00Z,2021-01-05,1,4,1,-0.09647779479326195,-0.09647779479326195,2021-01-04,0.20940905518460814,0.9156228373702422,-1.1395058210824747,22.87066755412647,45.74133510825294,0.663,0.677
1/5/2021 5:00,2021,0.614,2021-01-05T05:00:00Z,2021-01-05,1,5,1,0.005908419497784347,0.005908419497784347,2021-01-04,0.20940905518460814,0.9156228373702422,-1.4403524102830292,22.87066755412647,45.74133510825294,0.663,0.653
1/5/2021 6:00,2021,0.618,2021-01-05T06:00:00Z,2021-01-05,1,6,1,-0.0065146579804560316,-0.0065146579804560316,2021-01-04,0.20940905518460814,0.9156228373702422,-1.4212510395401368,22.87066755412647,45.74133510825294,0.663,0.618
1/5/2021 20:00,2021,0.686,2021-01-05T20:00:00Z,2021-01-05,1,20,1,0.0046801872074881306,0.0046801872074881306,2021-01-05,0.20940905518460814,0.9156228373702422,-1.096527736910967,22.87066755412647,45.74133510825294,0.672,NA
1/5/2021 21:00,2021,0.689,2021-01-05T21:00:00Z,2021-01-05,1,21,1,-0.08454810495626813,-0.08454810495626813,2021-01-05,0.20940905518460814,0.9156228373702422,-1.082201708853798,22.87066755412647,45.74133510825294,0.672,NA
1/5/2021 22:00,2021,0.631,2021-01-05T22:00:00Z,2021-01-05,1,22,1,0.05660377358490572,0.05660377358490572,2021-01-05,0.20940905518460814,0.9156228373702422,-1.3591715846257366,22.87066755412647,45.74133510825294,0.672,0.686
1/5/2021 23:00,2021,0.67,2021-01-05T23:00:00Z,2021-01-05,1,23,1,0.0031695721077654544,0.0031695721077654544,2021-01-05,0.20940905518460814,0.9156228373702422,-1.1729332198825362,22.87066755412647,45.74133510825294,0.672,0.67
1/6/2021 0:00,2021,0.672,2021-01-06T00:00:00Z,2021-01-06,1,0,1,-0.044776119402985114,-0.044776119402985114,2021-01-05,0.20940905518460814,0.9156228373702422,-1.16338253451109,22.87066755412647,45.74133510825294,0.672,0.67
1/6/2021 1:00,2021,0.642,2021-01-06T01:00:00Z,2021-01-06,1,1,1,0.02232142857142859,0.02232142857142859,2021-01-05,0.20940905518460814,0.9156228373702422,-1.3066428150827827,22.87066755412647,45.74133510825294,0.672,0.67
1/6/2021 2:00,2021,0.657,2021-01-06T02:00:00Z,2021-01-06,1,2,1,0.0015576323987538953,0.0015576323987538953,2021-01-05,0.20940905518460814,0.9156228373702422,-1.2350126747969363,22.87066755412647,45.74133510825294,0.672,0.657
1/6/2021 3:00,2021,0.658,2021-01-06T03:00:00Z,2021-01-06,1,3,1,0.080669710806697,0.080669710806697,2021-01-05,0.20940905518460814,0.9156228373702422,-1.2302373321112132,22.87066755412647,45.74133510825294,0.672,0.657
1/6/2021 4:00,2021,0.711,2021-01-06T04:00:00Z,2021-01-06,1,4,1,-0.0060790273556231055,-0.0060790273556231055,2021-01-05,0.20940905518460814,0.9156228373702422,-0.9771441697678902,22.87066755412647,45.74133510825294,0.672,0.658
1/6/2021 5:00,2021,0.707,2021-01-06T05:00:00Z,2021-01-06,1,5,1,0.012658227848101278,0.012658227848101278,2021-01-05,0.20940905518460814,0.9156228373702422,-0.9962455405107825,22.87066755412647,45.74133510825294,0.672,0.707
1/6/2021 6:00,2021,0.716,2021-01-06T06:00:00Z,2021-01-06,1,6,1,0.042432814710042475,0.042432814710042475,2021-01-05,0.20940905518460814,0.9156228373702422,-0.9532674563392748,22.87066755412647,45.74133510825294,0.672,0.711
1/6/2021 20:00,2021,0.737,2021-01-06T20:00:00Z,2021-01-06,1,20,1,0.0013315579227696417,0.0013315579227696417,2021-01-06,0.20940905518460814,0.9156228373702422,-0.8529852599390899,22.87066755412647,45.74133510825294,0.702,NA
1/6/2021 21:00,2021,0.738,2021-01-06T21:00:00Z,2021-01-06,1,21,1,-0.044776119402985114,-0.044776119402985114,2021-01-06,0.20940905518460814,0.9156228373702422,-0.8482099172533668,22.87066755412647,45.74133510825294,0.702,NA
1/6/2021 22:00,2021,0.705,2021-01-06T22:00:00Z,2021-01-06,1,22,1,0.023035230352303544,0.023035230352303544,2021-01-06,0.20940905518460814,0.9156228373702422,-1.0057962258822286,22.87066755412647,45.74133510825294,0.702,0.737
1/6/2021 23:00,2021,0.722,2021-01-06T23:00:00Z,2021-01-06,1,23,1,-0.06382978723404245,-0.06382978723404245,2021-01-06,0.20940905518460814,0.9156228373702422,-0.9246154002249363,22.87066755412647,45.74133510825294,0.702,0.722
1/7/2021 0:00,2021,0.677,2021-01-07T00:00:00Z,2021-01-07,1,0,1,-0.009695290858725772,-0.009695290858725772,2021-01-06,0.20940905518460814,0.9156228373702422,-1.1395058210824747,22.87066755412647,45.74133510825294,0.702,0.705
1/7/2021 1:00,2021,0.67,2021-01-07T01:00:00Z,2021-01-07,1,1,1,0.04726735598227461,0.04726735598227461,2021-01-06,0.20940905518460814,0.9156228373702422,-1.1729332198825362,22.87066755412647,45.74133510825294,0.702,0.677
1/7/2021 2:00,2021,0.702,2021-01-07T02:00:00Z,2021-01-07,1,2,1,0.0014925373134328371,0.0014925373134328371,2021-01-06,0.20940905518460814,0.9156228373702422,-1.020122253939398,22.87066755412647,45.74133510825294,0.702,0.677
1/7/2021 3:00,2021,0.703,2021-01-07T03:00:00Z,2021-01-07,1,3,1,-0.019943019943019964,-0.019943019943019964,2021-01-06,0.20940905518460814,0.9156228373702422,-1.0153469112536748,22.87066755412647,45.74133510825294,0.702,0.702
1/7/2021 4:00,2021,0.689,2021-01-07T04:00:00Z,2021-01-07,1,4,1,-0.04125177809388324,-0.04125177809388324,2021-01-06,0.20940905518460814,0.9156228373702422,-1.082201708853798,22.87066755412647,45.74133510825294,0.702,0.702
1/7/2021 5:00,2021,0.66,2021-01-07T05:00:00Z,2021-01-07,1,5,1,0.040638606676342406,0.040638606676342406,2021-01-06,0.20940905518460814,0.9156228373702422,-1.2206866467397672,22.87066755412647,45.74133510825294,0.702,0.689
1/7/2021 6:00,2021,0.688,2021-01-07T06:00:00Z,2021-01-07,1,6,1,0.013636363636363648,0.013636363636363648,2021-01-06,0.20940905518460814,0.9156228373702422,-1.0869770515395212,22.87066755412647,45.74133510825294,0.702,0.688
1/7/2021 20:00,2021,0.738,2021-01-07T20:00:00Z,2021-01-07,1,20,1,0.02888583218707018,0.02888583218707018,2021-01-07,0.20940905518460814,0.9156228373702422,-0.8482099172533668,22.87066755412647,45.74133510825294,0.738,NA
1/7/2021 21:00,2021,0.759,2021-01-07T21:00:00Z,2021-01-07,1,21,1,-0.06910569105691063,-0.06910569105691063,2021-01-07,0.20940905518460814,0.9156228373702422,-0.747927720853182,22.87066755412647,45.74133510825294,0.738,NA
1/7/2021 22:00,2021,0.708,2021-01-07T22:00:00Z,2021-01-07,1,22,1,0,0,2021-01-07,0.20940905518460814,0.9156228373702422,-0.9914701978250594,22.87066755412647,45.74133510825294,0.738,0.738
1/7/2021 23:00,2021,0.708,2021-01-07T23:00:00Z,2021-01-07,1,23,1,-0.026836158192090422,-0.026836158192090422,2021-01-07,0.20940905518460814,0.9156228373702422,-0.9914701978250594,22.87066755412647,45.74133510825294,0.738,0.708
1/8/2021 0:00,2021,0.689,2021-01-08T00:00:00Z,2021-01-08,1,0,1,0.06920903954802267,0.06920903954802267,2021-01-07,0.20940905518460814,0.9156228373702422,-1.082201708853798,22.87066755412647,45.74133510825294,0.738,0.708
1/8/2021 1:00,2021,0.738,2021-01-08T01:00:00Z,2021-01-08,1,1,1,0.023222060957910035,0.023222060957910035,2021-01-07,0.20940905518460814,0.9156228373702422,-0.8482099172533668,22.87066755412647,45.74133510825294,0.738,0.708
1/8/2021 2:00,2021,0.754,2021-01-08T02:00:00Z,2021-01-08,1,2,1,-0.06368563685636862,-0.06368563685636862,2021-01-07,0.20940905518460814,0.9156228373702422,-0.7718044342817975,22.87066755412647,45.74133510825294,0.738,0.738
1/8/2021 3:00,2021,0.707,2021-01-08T03:00:00Z,2021-01-08,1,3,1,0.05172413793103453,0.05172413793103453,2021-01-07,0.20940905518460814,0.9156228373702422,-0.9962455405107825,22.87066755412647,45.74133510825294,0.738,0.738
1/8/2021 4:00,2021,0.746,2021-01-08T04:00:00Z,2021-01-08,1,4,1,0.0042432814710042475,0.0042432814710042475,2021-01-07,0.20940905518460814,0.9156228373702422,-0.8100071757675822,22.87066755412647,45.74133510825294,0.738,0.746
1/8/2021 5:00,2021,0.749,2021-01-08T05:00:00Z,2021-01-08,1,5,1,0.02010723860589814,0.02010723860589814,2021-01-07,0.20940905518460814,0.9156228373702422,-0.7956811477104129,22.87066755412647,45.74133510825294,0.738,0.746
1/8/2021 6:00,2021,0.764,2021-01-08T06:00:00Z,2021-01-08,1,6,1,-0.013351134846461962,-0.013351134846461962,2021-01-07,0.20940905518460814,0.9156228373702422,-0.7240510074245665,22.87066755412647,45.74133510825294,0.738,0.749
1/8/2021 20:00,2021,0.809,2021-01-08T20:00:00Z,2021-01-08,1,20,1,-0.010309278350515472,-0.010309278350515472,2021-01-08,0.20940905518460814,0.9156228373702422,-0.5091605865670277,22.87066755412647,45.74133510825294,0.747,NA
1/8/2021 21:00,2021,0.801,2021-01-08T21:00:00Z,2021-01-08,1,21,1,-0.06798516687268238,-0.06798516687268238,2021-01-08,0.20940905518460814,0.9156228373702422,-0.5473633280528123,22.87066755412647,45.74133510825294,0.747,NA
1/8/2021 22:00,2021,0.746,2021-01-08T22:00:00Z,2021-01-08,1,22,1,0.0012484394506866428,0.0012484394506866428,2021-01-08,0.20940905518460814,0.9156228373702422,-0.8100071757675822,22.87066755412647,45.74133510825294,0.747,0.801
1/8/2021 23:00,2021,0.747,2021-01-08T23:00:00Z,2021-01-08,1,23,1,-0.03887399463806974,-0.03887399463806974,2021-01-08,0.20940905518460814,0.9156228373702422,-0.8052318330818591,22.87066755412647,45.74133510825294,0.747,0.747
1/9/2021 0:00,2021,0.718,2021-01-09T00:00:00Z,2021-01-09,1,0,1,0.02008032128514058,0.02008032128514058,2021-01-08,0.20940905518460814,0.9156228373702422,-0.9437167709678286,22.87066755412647,45.74133510825294,0.747,0.746
1/9/2021 1:00,2021,0.733,2021-01-09T01:00:00Z,2021-01-09,1,1,1,0.04735376044568249,0.04735376044568249,2021-01-08,0.20940905518460814,0.9156228373702422,-0.8720866306819822,22.87066755412647,45.74133510825294,0.747,0.733
1/9/2021 2:00,2021,0.767,2021-01-09T02:00:00Z,2021-01-09,1,2,1,0.023192360163710797,0.023192360163710797,2021-01-08,0.20940905518460814,0.9156228373702422,-0.7097249793673973,22.87066755412647,45.74133510825294,0.747,0.733
1/9/2021 3:00,2021,0.784,2021-01-09T03:00:00Z,2021-01-09,1,3,1,-0.076923076923077,-0.076923076923077,2021-01-08,0.20940905518460814,0.9156228373702422,-0.6285441537101049,22.87066755412647,45.74133510825294,0.747,0.767
1/9/2021 4:00,2021,0.725,2021-01-09T04:00:00Z,2021-01-09,1,4,1,0.019132653061224508,0.019132653061224508,2021-01-08,0.20940905518460814,0.9156228373702422,-0.910289372167767,22.87066755412647,45.74133510825294,0.747,0.767
1/9/2021 5:00,2021,0.74,2021-01-09T05:00:00Z,2021-01-09,1,5,1,0.009655172413793113,0.009655172413793113,2021-01-08,0.20940905518460814,0.9156228373702422,-0.8386592318819207,22.87066755412647,45.74133510825294,0.747,0.74
1/9/2021 6:00,2021,0.747,2021-01-09T06:00:00Z,2021-01-09,1,6,1,0.022972972972972995,0.022972972972972995,2021-01-08,0.20940905518460814,0.9156228373702422,-0.8052318330818591,22.87066755412647,45.74133510825294,0.747,0.74
1/9/2021 20:00,2021,0.751,2021-01-09T20:00:00Z,2021-01-09,1,20,1,-0.03909205548549814,-0.03909205548549814,2021-01-09,0.20940905518460814,0.9156228373702422,-0.7861304623389667,22.87066755412647,45.74133510825294,0.745,NA
1/9/2021 21:00,2021,0.72,2021-01-09T21:00:00Z,2021-01-09,1,21,1,0.03328894806924104,0.03328894806924104,2021-01-09,0.20940905518460814,0.9156228373702422,-0.9341660855963824,22.87066755412647,45.74133510825294,0.745,NA
1/9/2021 22:00,2021,0.745,2021-01-09T22:00:00Z,2021-01-09,1,22,1,-0.03472222222222225,-0.03472222222222225,2021-01-09,0.20940905518460814,0.9156228373702422,-0.8147825184533052,22.87066755412647,45.74133510825294,0.745,0.745
1/9/2021 23:00,2021,0.72,2021-01-09T23:00:00Z,2021-01-09,1,23,1,0.034899328859060434,0.034899328859060434,2021-01-09,0.20940905518460814,0.9156228373702422,-0.9341660855963824,22.87066755412647,45.74133510825294,0.745,0.72
1/10/2021 0:00,2021,0.746,2021-01-10T00:00:00Z,2021-01-10,1,0,1,-0.015277777777777791,-0.015277777777777791,2021-01-09,0.20940905518460814,0.9156228373702422,-0.8100071757675822,22.87066755412647,45.74133510825294,0.745,0.745
1/10/2021 1:00,2021,0.735,2021-01-10T01:00:00Z,2021-01-10,1,1,1,0.030831099195710483,0.030831099195710483,2021-01-09,0.20940905518460814,0.9156228373702422,-0.8625359453105361,22.87066755412647,45.74133510825294,0.745,0.735
1/10/2021 2:00,2021,0.758,2021-01-10T02:00:00Z,2021-01-10,1,2,1,0.017687074829931988,0.017687074829931988,2021-01-09,0.20940905518460814,0.9156228373702422,-0.752703063538905,22.87066755412647,45.74133510825294,0.745,0.746
1/10/2021 3:00,2021,0.771,2021-01-10T03:00:00Z,2021-01-10,1,3,1,0.011873350923482861,0.011873350923482861,2021-01-09,0.20940905518460814,0.9156228373702422,-0.690623608624505,22.87066755412647,45.74133510825294,0.745,0.758
1/10/2021 4:00,2021,0.78,2021-01-10T04:00:00Z,2021-01-10,1,4,1,-0.06355382619974065,-0.06355382619974065,2021-01-09,0.20940905518460814,0.9156228373702422,-0.6476455244529972,22.87066755412647,45.74133510825294,0.745,0.771
1/10/2021 5:00,2021,0.731,2021-01-10T05:00:00Z,2021-01-10,1,5,1,0.0051282051282051325,0.0051282051282051325,2021-01-09,0.20940905518460814,0.9156228373702422,-0.8816373160534284,22.87066755412647,45.74133510825294,0.745,0.771
1/10/2021 6:00,2021,0.735,2021-01-10T06:00:00Z,2021-01-10,1,6,1,0.019151846785225735,0.019151846785225735,2021-01-09,0.20940905518460814,0.9156228373702422,-0.8625359453105361,22.87066755412647,45.74133510825294,0.745,0.735
1/10/2021 20:00,2021,0.757,2021-01-10T20:00:00Z,2021-01-10,1,20,1,-0.06622516556291397,-0.06622516556291397,2021-01-10,0.20940905518460814,0.9156228373702422,-0.7574784062246281,22.87066755412647,45.74133510825294,0.751,NA
1/10/2021 21:00,2021,0.707,2021-01-10T21:00:00Z,2021-01-10,1,21,1,0.019815059445178352,0.019815059445178352,2021-01-10,0.20940905518460814,0.9156228373702422,-0.9962455405107825,22.87066755412647,45.74133510825294,0.751,NA
1/10/2021 22:00,2021,0.722,2021-01-10T22:00:00Z,2021-01-10,1,22,1,0.01980198019801982,0.01980198019801982,2021-01-10,0.20940905518460814,0.9156228373702422,-0.9246154002249363,22.87066755412647,45.74133510825294,0.751,0.722
1/10/2021 23:00,2021,0.736,2021-01-10T23:00:00Z,2021-01-10,1,23,1,0,0,2021-01-10,0.20940905518460814,0.9156228373702422,-0.857760602624813,22.87066755412647,45.74133510825294,0.751,0.722
1/11/2021 0:00,2021,0.736,2021-01-11T00:00:00Z,2021-01-11,1,0,1,0.04347826086956526,0.04347826086956526,2021-01-10,0.20940905518460814,0.9156228373702422,-0.857760602624813,22.87066755412647,45.74133510825294,0.751,0.736
1/11/2021 1:00,2021,0.768,2021-01-11T01:00:00Z,2021-01-11,1,1,1,-0.03125000000000003,-0.03125000000000003,2021-01-10,0.20940905518460814,0.9156228373702422,-0.7049496366816742,22.87066755412647,45.74133510825294,0.751,0.736
1/11/2021 2:00,2021,0.745,2021-01-11T02:00:00Z,2021-01-11,1,2,1,0.022135416666666685,0.022135416666666685,2021-01-10,0.20940905518460814,0.9156228373702422,-0.8147825184533052,22.87066755412647,45.74133510825294,0.751,0.745
1/11/2021 3:00,2021,0.762,2021-01-11T03:00:00Z,2021-01-11,1,3,1,0.00671140939597316,0.00671140939597316,2021-01-10,0.20940905518460814,0.9156228373702422,-0.7336016927960127,22.87066755412647,45.74133510825294,0.751,0.762
