measurementTime,year,fl,measurementTime_2,date,month,hour,gf,gf1,gf2,gf3,gf4,gf5,gf6,date_corr,sd_all,mean_all,sd_mean_all,cv,cv100,fl_med_day,fl_med_3
6/3/2022 5:00,2022,1.577,2022-06-03T05:00:00Z,2022-06-03,6,5,-0.32945205479452044,-0.32945205479452044,-0.32945205479452044,-0.32945205479452044,-0.32945205479452044,-0.32945205479452044,-0.32945205479452044,2022-06-02,1.809820552307698,3.34219452887538,-0.9753422938117178,54.15066468069072,108.30132936138143,1.577,1.577
6/3/2022 6:00,2022,1.096,2022-06-03T06:00:00Z,2022-06-03,6,6,0.2942295497780596,0.2942295497780596,0.2942295497780596,0.2942295497780596,0.2942295497780596,0.2942295497780596,0.2942295497780596,2022-06-02,1.809820552307698,3.34219452887538,-1.2411144994520382,54.15066468069072,108.30132936138143,1.577,1.46
6/3/2022 20:00,2022,2.479,2022-06-03T20:00:00Z,2022-06-03,6,20,0.2973492124471763,0.2973492124471763,0.2973492124471763,0.2973492124471763,0.2973492124471763,0.2973492124471763,0.2973492124471763,2022-06-03,1.809820552307698,3.34219452887538,-0.47695034061510827,54.15066468069072,108.30132936138143,2.405,NA
6/3/2022 21:00,2022,3.253,2022-06-03T21:00:00Z,2022-06-03,6,21,-0.34207341670028246,-0.34207341670028246,-0.34207341670028246,-0.34207341670028246,-0.34207341670028246,-0.34207341670028246,-0.34207341670028246,2022-06-03,1.809820552307698,3.34219452887538,-0.04928363133109975,54.15066468069072,108.30132936138143,2.405,NA
6/3/2022 22:00,2022,2.405,2022-06-03T22:00:00Z,2022-06-03,6,22,0.0012296341838303115,0.0012296341838303115,0.0012296341838303115,0.0012296341838303115,0.0012296341838303115,0.0012296341838303115,0.0012296341838303115,2022-06-03,1.809820552307698,3.34219452887538,-0.5178383722520808,54.15066468069072,108.30132936138143,2.405,2.479
6/3/2022 23:00,2022,2.409,2022-06-03T23:00:00Z,2022-06-03,6,23,0.07775467775467787,0.07775467775467787,0.07775467775467787,0.07775467775467787,0.07775467775467787,0.07775467775467787,0.07775467775467787,2022-06-03,1.809820552307698,3.34219452887538,-0.515628208379812,54.15066468069072,108.30132936138143,2.405,2.409
6/4/2022 0:00,2022,2.596,2022-06-04T00:00:00Z,2022-06-04,6,0,-0.09381486093814861,-0.09381486093814861,-0.09381486093814861,-0.09381486093814861,-0.09381486093814861,-0.09381486093814861,-0.09381486093814861,2022-06-03,1.809820552307698,3.34219452887538,-0.4123030473512465,54.15066468069072,108.30132936138143,2.405,2.409
6/4/2022 1:00,2022,2.37,2022-06-04T01:00:00Z,2022-06-04,6,1,0.10208012326656382,0.10208012326656382,0.10208012326656382,0.10208012326656382,0.10208012326656382,0.10208012326656382,0.10208012326656382,2022-06-03,1.809820552307698,3.34219452887538,-0.5371773061344325,54.15066468069072,108.30132936138143,2.405,2.409
6/4/2022 2:00,2022,2.635,2022-06-04T02:00:00Z,2022-06-04,6,2,-0.16793248945147665,-0.16793248945147665,-0.16793248945147665,-0.16793248945147665,-0.16793248945147665,-0.16793248945147665,-0.16793248945147665,2022-06-03,1.809820552307698,3.34219452887538,-0.3907539495966261,54.15066468069072,108.30132936138143,2.405,2.596
6/4/2022 3:00,2022,2.237,2022-06-04T03:00:00Z,2022-06-04,6,3,-0.021631878557874743,-0.021631878557874743,-0.021631878557874743,-0.021631878557874743,-0.021631878557874743,-0.021631878557874743,-0.021631878557874743,2022-06-03,1.809820552307698,3.34219452887538,-0.6106652548873693,54.15066468069072,108.30132936138143,2.405,2.37
6/4/2022 4:00,2022,2.18,2022-06-04T04:00:00Z,2022-06-04,6,4,-0.005811354492624204,-0.005811354492624204,-0.005811354492624204,-0.005811354492624204,-0.005811354492624204,-0.005811354492624204,-0.005811354492624204,2022-06-03,1.809820552307698,3.34219452887538,-0.6421600900671994,54.15066468069072,108.30132936138143,2.405,2.237
6/4/2022 5:00,2022,2.167,2022-06-04T05:00:00Z,2022-06-04,6,5,0.07798165137614696,0.07798165137614696,0.07798165137614696,0.07798165137614696,0.07798165137614696,0.07798165137614696,0.07798165137614696,2022-06-03,1.809820552307698,3.34219452887538,-0.6493431226520731,54.15066468069072,108.30132936138143,2.405,2.18
6/4/2022 6:00,2022,2.337,2022-06-04T06:00:00Z,2022-06-04,6,6,0.13797877249653898,0.13797877249653898,0.13797877249653898,0.13797877249653898,0.13797877249653898,0.13797877249653898,0.13797877249653898,2022-06-03,1.809820552307698,3.34219452887538,-0.5554111580806499,54.15066468069072,108.30132936138143,2.405,2.18
6/4/2022 20:00,2022,4.046,2022-06-04T20:00:00Z,2022-06-04,6,20,-0.07746295814920719,-0.07746295814920719,-0.07746295814920719,-0.07746295814920719,-0.07746295814920719,-0.07746295814920719,-0.07746295814920719,2022-06-04,1.809820552307698,3.34219452887538,0.38888135634618554,54.15066468069072,108.30132936138143,3.718,NA
6/4/2022 21:00,2022,3.748,2022-06-04T21:00:00Z,2022-06-04,6,21,0.10800790904597117,0.10800790904597117,0.10800790904597117,0.10800790904597117,0.10800790904597117,0.10800790904597117,0.10800790904597117,2022-06-04,1.809820552307698,3.34219452887538,0.22422414786216155,54.15066468069072,108.30132936138143,3.718,NA
6/4/2022 22:00,2022,4.185,2022-06-04T22:00:00Z,2022-06-04,6,22,-0.059498399146211155,-0.059498399146211155,-0.059498399146211155,-0.059498399146211155,-0.059498399146211155,-0.059498399146211155,-0.059498399146211155,2022-06-04,1.809820552307698,3.34219452887538,0.4656845509075252,54.15066468069072,108.30132936138143,3.718,4.046
6/4/2022 23:00,2022,3.962,2022-06-04T23:00:00Z,2022-06-04,6,23,-0.058303464755077715,-0.058303464755077715,-0.058303464755077715,-0.058303464755077715,-0.058303464755077715,-0.058303464755077715,-0.058303464755077715,2022-06-04,1.809820552307698,3.34219452887538,0.3424679150285412,54.15066468069072,108.30132936138143,3.718,3.962
