"","castpk","hakai_id","Cruise","ctdNum","station","lat","long","time","date","year","dep","pres","flu","sal","cast_num","month","season"
"1",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:20.834",2014-07-30,2014,0.956,1,0.9936,"24.1151",1,7,"Summer"
"2",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:21.667",2014-07-30,2014,1.996,2,1.9167,"24.4998",1,7,"Summer"
"3",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:22.501",2014-07-30,2014,3.015,3,3.3587,"26.4382",1,7,"Summer"
"4",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:23.334",2014-07-30,2014,4.022,4,3.6834,"28.9561",1,7,"Summer"
"5",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:24.084",2014-07-30,2014,4.964,5,3.5258,"29.6917",1,7,"Summer"
"6",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:24.834",2014-07-30,2014,5.894,6,3.7222,"29.9401",1,7,"Summer"
"7",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:25.667",2014-07-30,2014,6.908,7,4.1593,"30.3518",1,7,"Summer"
"8",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:26.501",2014-07-30,2014,7.922,8,4.1189,"30.619",1,7,"Summer"
"9",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:27.334",2014-07-30,2014,8.911,9,3.1063,"30.6152",1,7,"Summer"
"10",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:28.167",2014-07-30,2014,9.925,10,1.9999,"30.8508",1,7,"Summer"
"11",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:29.000",2014-07-30,2014,10.948,11,1.3123,"31.0358",1,7,"Summer"
"12",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:29.834",2014-07-30,2014,11.945,12,1.0689,"31.067",1,7,"Summer"
"13",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:30.667",2014-07-30,2014,12.844,13,1.2808,"31.0631",1,7,"Summer"
"14",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:31.501",2014-07-30,2014,13.792,14,0.8144,"31.0941",1,7,"Summer"
"15",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:32.334",2014-07-30,2014,14.809,15,0.8327,"31.1376",1,7,"Summer"
"16",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:33.167",2014-07-30,2014,15.827,16,1.0188,"31.1788",1,7,"Summer"
"17",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:34.000",2014-07-30,2014,16.864,17,0.6712,"31.195",1,7,"Summer"
"18",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:34.750",2014-07-30,2014,17.812,18,0.5563,"31.2955",1,7,"Summer"
"19",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:35.501",2014-07-30,2014,18.778,19,0.7061,"31.3216",1,7,"Summer"
"20",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:36.334",2014-07-30,2014,19.83,20,0.4731,"31.3474",1,7,"Summer"
"21",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:37.167",2014-07-30,2014,20.873,21,0.3853,"31.3665",1,7,"Summer"
"22",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:37.917",2014-07-30,2014,21.829,22,0.3081,"31.3588",1,7,"Summer"
"23",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:38.667",2014-07-30,2014,22.78,23,0.3522,"31.3953",1,7,"Summer"
"24",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:39.501",2014-07-30,2014,23.831,24,0.2949,"31.4377",1,7,"Summer"
"25",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:40.334",2014-07-30,2014,24.855,25,0.2981,"31.4618",1,7,"Summer"
"26",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:41.167",2014-07-30,2014,25.851,26,0.4654,"31.4983",1,7,"Summer"
"27",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:41.917",2014-07-30,2014,26.773,27,0.2664,"31.5193",1,7,"Summer"
"28",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:42.667",2014-07-30,2014,27.7,28,0.261,"31.532",1,7,"Summer"
"29",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:43.501",2014-07-30,2014,28.732,29,0.247,"31.547",1,7,"Summer"
"30",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:44.334",2014-07-30,2014,29.753,30,0.2353,"31.5861",1,7,"Summer"
"31",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:45.167",2014-07-30,2014,30.766,31,0.2074,"31.6004",1,7,"Summer"
"32",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:46.000",2014-07-30,2014,31.779,32,0.1895,"31.6097",1,7,"Summer"
"33",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:46.834",2014-07-30,2014,32.781,33,0.1869,"31.6409",1,7,"Summer"
"34",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:47.667",2014-07-30,2014,33.773,34,0.1968,"31.6472",1,7,"Summer"
"35",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:48.501",2014-07-30,2014,34.762,35,0.2075,"31.6458",1,7,"Summer"
"36",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:49.334",2014-07-30,2014,35.747,36,0.2106,"31.6485",1,7,"Summer"
"37",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:50.167",2014-07-30,2014,36.726,37,0.2077,"31.6736",1,7,"Summer"
"38",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:51.000",2014-07-30,2014,37.697,38,0.1967,"31.7335",1,7,"Summer"
"39",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:51.834",2014-07-30,2014,38.655,39,0.1723,"31.7496",1,7,"Summer"
"40",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:52.667",2014-07-30,2014,39.611,40,0.1589,"31.7821",1,7,"Summer"
"41",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:53.584",2014-07-30,2014,40.634,41,0.1609,"31.8148",1,7,"Summer"
"42",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:54.501",2014-07-30,2014,41.656,42,0.1504,"31.8482",1,7,"Summer"
"43",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:55.334",2014-07-30,2014,42.615,43,0.1455,"31.8779",1,7,"Summer"
"44",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:56.167",2014-07-30,2014,43.573,44,0.1427,"31.8837",1,7,"Summer"
"45",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:57.084",2014-07-30,2014,44.608,45,0.1385,"31.8958",1,7,"Summer"
"46",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:58.000",2014-07-30,2014,45.642,46,0.1548,"31.9361",1,7,"Summer"
"47",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:58.834",2014-07-30,2014,46.572,47,0.1306,"31.9217",1,7,"Summer"
"48",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:45:59.750",2014-07-30,2014,47.57,48,0.1812,"31.9295",1,7,"Summer"
"49",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:00.667",2014-07-30,2014,48.555,49,0.1248,"31.9479",1,7,"Summer"
"50",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:01.584",2014-07-30,2014,49.554,50,0.1172,"32.0012",1,7,"Summer"
"51",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:02.501",2014-07-30,2014,50.549,51,0.1149,"32.0433",1,7,"Summer"
"52",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:03.417",2014-07-30,2014,51.555,52,0.111,"32.0507",1,7,"Summer"
"53",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:04.334",2014-07-30,2014,52.551,53,0.1045,"32.0655",1,7,"Summer"
"54",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:05.251",2014-07-30,2014,53.547,54,0.1108,"32.0978",1,7,"Summer"
"55",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:06.167",2014-07-30,2014,54.531,55,0.0995,"32.0995",1,7,"Summer"
"56",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:07.084",2014-07-30,2014,55.507,56,0.1026,"32.0973",1,7,"Summer"
"57",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:08.000",2014-07-30,2014,56.477,57,0.1076,"32.1044",1,7,"Summer"
"58",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:08.917",2014-07-30,2014,57.442,58,0.106,"32.1219",1,7,"Summer"
"59",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:09.917",2014-07-30,2014,58.506,59,0.0907,"32.1367",1,7,"Summer"
"60",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:10.834",2014-07-30,2014,59.492,60,0.0992,"32.1612",1,7,"Summer"
"61",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:11.750",2014-07-30,2014,60.445,61,0.0963,"32.2075",1,7,"Summer"
"62",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:12.667",2014-07-30,2014,61.42,62,0.1004,"32.22",1,7,"Summer"
"63",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:13.584",2014-07-30,2014,62.387,63,0.0938,"32.2314",1,7,"Summer"
"64",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:14.584",2014-07-30,2014,63.426,64,0.0906,"32.2427",1,7,"Summer"
"65",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:15.584",2014-07-30,2014,64.473,65,0.091,"32.255",1,7,"Summer"
"66",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:16.501",2014-07-30,2014,65.418,66,0.0949,"32.2828",1,7,"Summer"
"67",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:17.417",2014-07-30,2014,66.371,67,0.086,"32.3141",1,7,"Summer"
"68",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:18.417",2014-07-30,2014,67.401,68,0.0946,"32.3447",1,7,"Summer"
"69",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:19.417",2014-07-30,2014,68.438,69,0.0927,"32.3691",1,7,"Summer"
"70",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:20.334",2014-07-30,2014,69.388,70,0.0844,"32.4047",1,7,"Summer"
"71",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:21.250",2014-07-30,2014,70.318,71,0.0878,"32.4674",1,7,"Summer"
"72",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:22.251",2014-07-30,2014,71.332,72,0.0844,"32.5143",1,7,"Summer"
"73",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:23.250",2014-07-30,2014,72.326,73,0.0842,"32.5466",1,7,"Summer"
"74",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:24.250",2014-07-30,2014,73.338,74,0.0861,"32.5534",1,7,"Summer"
"75",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:25.250",2014-07-30,2014,74.365,75,0.0754,"32.5773",1,7,"Summer"
"76",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:26.251",2014-07-30,2014,75.36,76,0.0784,"32.5985",1,7,"Summer"
"77",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:27.251",2014-07-30,2014,76.323,77,0.0814,"32.632",1,7,"Summer"
"78",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:28.251",2014-07-30,2014,77.306,78,0.0728,"32.635",1,7,"Summer"
"79",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:29.251",2014-07-30,2014,78.292,79,0.071,"32.6389",1,7,"Summer"
"80",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:30.250",2014-07-30,2014,79.263,80,0.072,"32.6469",1,7,"Summer"
"81",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:31.250",2014-07-30,2014,80.233,81,0.082,"32.6747",1,7,"Summer"
"82",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:32.250",2014-07-30,2014,81.209,82,0.075,"32.6933",1,7,"Summer"
"83",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:33.334",2014-07-30,2014,82.257,83,0.0765,"32.7147",1,7,"Summer"
"84",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:34.417",2014-07-30,2014,83.281,84,0.0821,"32.735",1,7,"Summer"
"85",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:35.417",2014-07-30,2014,84.236,85,0.0688,"32.7384",1,7,"Summer"
"86",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:36.417",2014-07-30,2014,85.217,86,0.0688,"32.7413",1,7,"Summer"
"87",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:37.417",2014-07-30,2014,86.176,87,0.0775,"32.752",1,7,"Summer"
"88",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:38.500",2014-07-30,2014,87.214,88,0.0781,"32.7609",1,7,"Summer"
"89",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:39.584",2014-07-30,2014,88.26,89,0.0766,"32.7654",1,7,"Summer"
"90",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:40.584",2014-07-30,2014,89.222,90,0.0745,"32.7748",1,7,"Summer"
"91",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:41.584",2014-07-30,2014,90.154,91,0.0678,"32.7792",1,7,"Summer"
"92",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:42.667",2014-07-30,2014,91.187,92,0.0687,"32.7806",1,7,"Summer"
"93",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:43.750",2014-07-30,2014,92.224,93,0.0619,"32.7848",1,7,"Summer"
"94",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:44.750",2014-07-30,2014,93.165,94,0.1082,"32.7926",1,7,"Summer"
"95",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:45.751",2014-07-30,2014,94.129,95,0.0664,"32.7971",1,7,"Summer"
"96",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:46.834",2014-07-30,2014,95.149,96,0.0749,"32.8107",1,7,"Summer"
"97",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:47.917",2014-07-30,2014,96.161,97,0.0691,"32.8222",1,7,"Summer"
"98",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:48.917",2014-07-30,2014,97.103,98,0.071,"32.8288",1,7,"Summer"
"99",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:50.001",2014-07-30,2014,98.125,99,0.0658,"32.835",1,7,"Summer"
"100",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:51.084",2014-07-30,2014,99.161,100,0.0721,"32.8368",1,7,"Summer"
"101",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:52.084",2014-07-30,2014,100.098,101,0.0609,"32.8387",1,7,"Summer"
"102",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:53.167",2014-07-30,2014,101.1,102,0.0687,"32.8416",1,7,"Summer"
"103",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:54.251",2014-07-30,2014,102.103,103,0.0708,"32.847",1,7,"Summer"
"104",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:55.334",2014-07-30,2014,103.089,104,0.0622,"32.8552",1,7,"Summer"
"105",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:56.417",2014-07-30,2014,104.073,105,0.0609,"32.8622",1,7,"Summer"
"106",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:57.500",2014-07-30,2014,105.058,106,0.064,"32.8675",1,7,"Summer"
"107",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:58.584",2014-07-30,2014,106.034,107,0.0646,"32.8884",1,7,"Summer"
"108",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:46:59.667",2014-07-30,2014,107.019,108,0.0602,"32.8978",1,7,"Summer"
"109",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:00.834",2014-07-30,2014,108.066,109,0.0643,"32.9039",1,7,"Summer"
"110",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:01.917",2014-07-30,2014,109.047,110,0.0643,"32.9058",1,7,"Summer"
"111",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:03.001",2014-07-30,2014,110.016,111,0.0657,"32.9111",1,7,"Summer"
"112",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:04.084",2014-07-30,2014,110.978,112,0.0714,"32.9192",1,7,"Summer"
"113",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:05.167",2014-07-30,2014,111.955,113,0.068,"32.922",1,7,"Summer"
"114",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:06.251",2014-07-30,2014,112.947,114,0.0666,"32.9298",1,7,"Summer"
"115",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:07.417",2014-07-30,2014,113.994,115,0.0643,"32.9537",1,7,"Summer"
"116",3418,"018066_2014-07-30T17:45:20.167Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-07-30 10:47:12.501",2014-07-30,2014,115.081,116,0.0638,"32.9988",1,7,"Summer"
"117",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:48.916",2014-08-07,2014,0.903,1,0.2883,"23.2223",2,8,"Summer"
"118",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:50.083",2014-08-07,2014,1.942,2,0.8606,"27.3419",2,8,"Summer"
"119",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:50.916",2014-08-07,2014,2.953,3,0.9451,"29.4799",2,8,"Summer"
"120",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:51.666",2014-08-07,2014,3.911,4,1.0897,"29.8114",2,8,"Summer"
"121",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:52.499",2014-08-07,2014,4.955,5,1.2902,"30.0332",2,8,"Summer"
"122",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:53.250",2014-08-07,2014,5.947,6,1.7001,"30.2403",2,8,"Summer"
"123",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:54.000",2014-08-07,2014,6.944,7,3.8969,"30.3596",2,8,"Summer"
"124",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:54.749",2014-08-07,2014,7.936,8,7.5044,"30.4203",2,8,"Summer"
"125",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:55.499",2014-08-07,2014,8.867,9,12.5707,"30.5884",2,8,"Summer"
"126",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:56.333",2014-08-07,2014,9.934,10,23.4476,"30.7032",2,8,"Summer"
"127",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:57.083",2014-08-07,2014,10.91,11,28.6758,"30.8008",2,8,"Summer"
"128",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:57.833",2014-08-07,2014,11.867,12,15.4932,"30.8972",2,8,"Summer"
"129",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:58.666",2014-08-07,2014,12.923,13,8.2621,"30.9728",2,8,"Summer"
"130",3484,"018066_2014-08-07T17:36:47.833Z","RVRS2014",18066,"RVRS01","51.4414","-127.80442","2014-08-07 10:36:59.416",2014-08-07,2014,13.891,14,5.5004,"30.9985",2,8,"Summer"
