action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,volume,collected,preserved,analyzed,lab_technician,project_specific_id,hakai_id,is_blank,is_solid_standard,filter_size_mm,filter_type,acetone_volume_ml,flurometer_serial_no,calibration,acid_ratio_correction_factor,acid_coefficient,calibration_slope,before_acid,after_acid,acid_flag,dilution_factor,chla,chla_flag,chla_final,phaeo,phaeo_flag,phaeo_final,analyzing_lab,row_flag,quality_level,comments,quality_log
,619887,1,2021-01-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:17:25.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13430,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,3475.17,2543.65,,1,0.044465905498190204,,,0.0454424344569038,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,619887,1,2021-01-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T02:33:27.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13431,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,5138.81,4268.56,,1,0.04154119531496911,,,0.1093361437838519,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,619887,1,2021-01-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:19:57.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13432,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,12490.96,9647.46,,1,0.13573385679760375,,,0.2052671116466283,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,619887,1,2021-01-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,100,95.6940113,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T02:35:17.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13433,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,8075.97,6023.11,,1,0.09799282759469978,,,0.11490117176328032,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,619887,1,2021-01-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,325,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:35:55.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13434,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4289.74,4068.16,,1,0.010577073321333934,,,0.13321688900513204,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,0,,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:32:00.000Z,chris.osullivan;eva.jordison,,CHL13457,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,8964.81,6158.55,,1,0.13395621346117234,,,0.0837250740706989,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,0,,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-07-03T17:45:26.000Z,chris.osullivan;eva.jordison,,CHL13458,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,9797.56,6651.89,,1,0.15015787631880365,,,0.08496110131722738,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,0,,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:23:44.000Z,chris.osullivan;eva.jordison,,CHL13459,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,15325.96,10714.28,,1,0.22013754623399798,,,0.15857144620366623,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,0,,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:30:25.000Z,chris.osullivan;eva.jordison,,CHL13460,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,31240.23,21457.77,,1,0.46696360990620245,,,0.291486837222222,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,5,5.2356327,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:36:34.000Z,chris.osullivan;eva.jordison,,CHL13461,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,6668.64,4651.07,,1,0.0963082670860353,,,0.0680893437153481,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,5,5.2356327,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:30:41.000Z,chris.osullivan;eva.jordison,,CHL13462,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,10504.58,7161.16,,1,0.15959742975004196,,,0.09352230282040636,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,5,5.2356327,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:31:03.000Z,chris.osullivan;eva.jordison,,CHL13463,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,16537.21,11419.28,,1,0.2443032803658028,,,0.15932477706442774,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,5,5.2356327,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:38:32.000Z,chris.osullivan;eva.jordison,,CHL13464,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,26120.09,17785.79,,1,0.39783600587595175,,,0.23082393306608479,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,10,10.9476789,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:37:50.000Z,chris.osullivan;eva.jordison,,CHL13465,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,7217.18,4989.85,,1,0.10632111526675109,,,0.07005107828382609,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,10,10.9476789,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:26:19.000Z,chris.osullivan;eva.jordison,,CHL13466,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,11416.26,7743.71,,1,0.1753083790335993,,,0.09840227738283405,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,10,10.9476789,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:20:37.000Z,chris.osullivan;eva.jordison,,CHL13467,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,18242.61,12832.27,,1,0.2582614084003332,,,0.19531046412755154,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,10,10.9476789,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:39:08.000Z,chris.osullivan;eva.jordison,,CHL13468,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,29116.18,19871.46,,1,0.4412947074429201,,,0.2610857226807415,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,20,20.4439382,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:32:12.000Z,chris.osullivan;eva.jordison,,CHL13469,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,7023.51,4842.1,,1,0.10412913400979806,,,0.06702065974978388,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,20,20.4439382,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:32:39.000Z,chris.osullivan;eva.jordison,,CHL13470,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,9796.93,6627.61,,1,0.15128680394787464,,,0.08297396815905066,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,20,20.4439382,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:31:38.000Z,chris.osullivan;eva.jordison,,CHL13471,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,15475.96,10707.64,,1,0.22761472271677505,,,0.15085957100946978,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,20,20.4439382,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:40:25.000Z,chris.osullivan;eva.jordison,,CHL13472,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,29968.97,20493.64,,1,0.4523028258589902,,,0.27206929767896204,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,30,31.1558875,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:39:49.000Z,chris.osullivan;eva.jordison,,CHL13473,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,5699.35,3942.41,,1,0.08386715047018882,,,0.05548202827781583,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,30,31.1558875,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:41:03.000Z,chris.osullivan;eva.jordison,,CHL13474,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,8837.18,6046.3,,1,0.13322205249140015,,,0.08049162504697373,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,30,31.1558875,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:37:52.000Z,chris.osullivan;eva.jordison,,CHL13475,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,9935.66,7001.35,,1,0.14006865248453548,,,0.10740240522568302,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,30,31.1558875,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T02:29:15.000Z,chris.osullivan;eva.jordison,,CHL13476,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,24990.31,17210.4,,1,0.37137231926789005,,,0.2369497745591498,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,100,96.5012181,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:19:18.000Z,chris.osullivan;eva.jordison,,CHL13477,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,7721.12,6090.37,,1,0.07784349814408029,,,0.13742788605276507,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,622399,1,2021-02-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,51.6505000000001,-127.9516,,,,325,306.7848406,250,2021-02-10T18:11:14.000Z,2021-02-10T22:06:01.000Z,2021-06-13T01:28:40.000Z,chris.osullivan;eva.jordison,,CHL13478,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,6019.93,5755.69,,1,0.012613439184174015,,,0.19082828164854074,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by EJ2: Chlorophyll metadata QCd by EJ'
,629692,1,2021-03-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505000000001,-127.9516,,,,0,,250,2021-03-14T17:48:12.000Z,2021-03-14T22:33:08.000Z,2021-09-04T17:28:12.000Z,chris.mackenzie;jonathan.bergshoeff;Jennifer Jackson,,CHL13522,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,13004.68,9052.3,,1,0.18866600349207424,,,0.13129832563162477,,,HAKAI,Results,Technicianm,,1: Event metadata QCd by CM2: chl metadata qcd by cm
